,tissue,cell line,disease,material,morphology,cell type,organism,test,amw,lipinskiHBD,CrippenMR,NumRotatableBonds,Hydrodynamic diameter (nm),hallKierAlpha,radii,lipinskiHBA,concentration (ug/ml),rox,labuteASA,NumHBA,mcd,CrippenClogP,Valance_electron,chi1v,chi2v,electronegativity,Zeta potential (mV),kappa1,chi0v,viability (%)
38,14.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,-0.3300408811295785,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.5622205881564936,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,0.36135230414833885,-0.2020066424749144,-0.2668578788065878,95.05
39,14.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,-0.3300408811295785,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.5616608699253657,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,0.36135230414833885,-0.2020066424749144,-0.2668578788065878,97.69
40,14.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,-0.3300408811295785,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.5560636876140864,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,0.36135230414833885,-0.2020066424749144,-0.2668578788065878,99.67
41,14.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,-0.3300408811295785,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.5311873217861786,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,0.36135230414833885,-0.2020066424749144,-0.2668578788065878,95.38
42,14.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.23223056286890884,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.46899640721640906,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.12073101995591196,-0.2020066424749144,-0.2668578788065878,72.134
43,14.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.23223056286890884,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.4379009499315243,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.12073101995591196,-0.2020066424749144,-0.2668578788065878,56.719
44,14.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.23223056286890884,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.4068054926466395,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.12073101995591196,-0.2020066424749144,-0.2668578788065878,10.079
45,14.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.23223056286890884,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.3757100353617548,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.12073101995591196,-0.2020066424749144,-0.2668578788065878,9.0909
46,14.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.23223056286890884,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.34461457807687,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.12073101995591196,-0.2020066424749144,-0.2668578788065878,7.9051
47,14.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.23223056286890884,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.31351912079198524,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.12073101995591196,-0.2020066424749144,-0.2668578788065878,7.9051
48,14.0,5.0,1.0,2.0,2.0,1.0,0.0,10.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.4187219207456874,0.6709723601745731,0.15667798581472847,-0.840341936612612,0.05962636662663197,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.0345835857076967,-0.2020066424749144,-0.2668578788065878,86.892
49,14.0,5.0,1.0,2.0,2.0,1.0,0.0,10.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.4187219207456874,0.6709723601745731,0.15667798581472847,-0.840341936612612,0.6815355123243273,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.0345835857076967,-0.2020066424749144,-0.2668578788065878,83.378
50,14.0,5.0,1.0,2.0,2.0,1.0,0.0,10.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.4187219207456874,0.6709723601745731,0.15667798581472847,-0.840341936612612,2.5472629494174135,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.0345835857076967,-0.2020066424749144,-0.2668578788065878,82.973
51,14.0,5.0,1.0,2.0,2.0,1.0,0.0,10.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.4187219207456874,0.6709723601745731,0.15667798581472847,-0.840341936612612,-0.2513282062222157,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.7046508805721258,-0.2020066424749144,-0.2668578788065878,96.138
52,14.0,5.0,1.0,2.0,2.0,1.0,0.0,10.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.4187219207456874,0.6709723601745731,0.15667798581472847,-0.840341936612612,0.05962636662663197,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.7046508805721258,-0.2020066424749144,-0.2668578788065878,90.013
53,14.0,5.0,1.0,2.0,2.0,1.0,0.0,10.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.4187219207456874,0.6709723601745731,0.15667798581472847,-0.840341936612612,0.6815355123243273,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.7046508805721258,-0.2020066424749144,-0.2668578788065878,90.679
54,14.0,5.0,1.0,2.0,2.0,1.0,0.0,10.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.4187219207456874,0.6709723601745731,0.15667798581472847,-0.840341936612612,2.5472629494174135,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,-0.7046508805721258,-0.2020066424749144,-0.2668578788065878,82.157
55,14.0,5.0,1.0,2.0,2.0,1.0,0.0,10.0,0.841234324924648,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,0.6984589575608553,0.6709723601745731,0.15667798581472847,-0.840341936612612,0.6815355123243273,1.5250833080139499,-0.2991335841763994,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.45312056308962906,-0.7760450935813362,-0.25156706046823335,-0.03846423635129,1.662977279229816,-0.2020066424749144,-0.2668578788065878,55.577
