,tissue,cell line,disease,material,morphology,cell type,organism,test,amw,lipinskiHBD,CrippenMR,NumRotatableBonds,Hydrodynamic diameter (nm),hallKierAlpha,radii,lipinskiHBA,concentration (ug/ml),rox,labuteASA,NumHBA,mcd,CrippenClogP,Valance_electron,chi1v,chi2v,electronegativity,Zeta potential (mV),kappa1,chi0v,viability (%)
131,14.0,5.0,1.0,15.0,2.0,1.0,0.0,9.0,-0.7812600467808671,-0.15048330409480581,0.9838932900047701,-0.40280626945520687,-0.5137348686382055,-1.5961265619295222,-0.7767992681024661,0.4517900517835877,-0.5622827790710634,-1.080051722280006,-0.513476977082749,0.5591806548084586,1.9532329641957822,-0.7816006092983793,-0.08481826900905613,0.19502941761633089,-0.25156706046823335,1.2222450146936252,-1.0640739506143482,-0.15446953443359843,-0.35007328306175894,100.0
132,14.0,5.0,1.0,15.0,2.0,1.0,0.0,9.0,-0.7812600467808671,-0.15048330409480581,0.9838932900047701,-0.40280626945520687,-0.5137348686382055,-1.5961265619295222,-0.7767992681024661,0.4517900517835877,-0.5000918645012938,-1.080051722280006,-0.513476977082749,0.5591806548084586,1.9532329641957822,-0.7816006092983793,-0.08481826900905613,0.19502941761633089,-0.25156706046823335,1.2222450146936252,-1.0640739506143482,-0.15446953443359843,-0.35007328306175894,96.0
133,14.0,5.0,1.0,15.0,2.0,1.0,0.0,9.0,-0.7812600467808671,-0.15048330409480581,0.9838932900047701,-0.40280626945520687,-0.5137348686382055,-1.5961265619295222,-0.7767992681024661,0.4517900517835877,-0.2513282062222157,-1.080051722280006,-0.513476977082749,0.5591806548084586,1.9532329641957822,-0.7816006092983793,-0.08481826900905613,0.19502941761633089,-0.25156706046823335,1.2222450146936252,-1.0640739506143482,-0.15446953443359843,-0.35007328306175894,90.0
134,14.0,5.0,1.0,15.0,2.0,1.0,0.0,9.0,-0.7812600467808671,-0.15048330409480581,0.9838932900047701,-0.40280626945520687,-0.5137348686382055,-1.5961265619295222,-0.7767992681024661,0.4517900517835877,0.05962636662663197,-1.080051722280006,-0.513476977082749,0.5591806548084586,1.9532329641957822,-0.7816006092983793,-0.08481826900905613,0.19502941761633089,-0.25156706046823335,1.2222450146936252,-1.0640739506143482,-0.15446953443359843,-0.35007328306175894,60.0
135,14.0,5.0,1.0,15.0,2.0,1.0,0.0,9.0,-0.7812600467808671,-0.15048330409480581,0.9838932900047701,-0.40280626945520687,-0.5137348686382055,-1.5961265619295222,-0.7767992681024661,0.4517900517835877,0.6815355123243273,-1.080051722280006,-0.513476977082749,0.5591806548084586,1.9532329641957822,-0.7816006092983793,-0.08481826900905613,0.19502941761633089,-0.25156706046823335,1.2222450146936252,-1.0640739506143482,-0.15446953443359843,-0.35007328306175894,40.0
136,14.0,5.0,1.0,15.0,2.0,1.0,0.0,9.0,-0.7812600467808671,-0.15048330409480581,0.9838932900047701,-0.40280626945520687,-0.5137348686382055,-1.5961265619295222,-0.7767992681024661,0.4517900517835877,1.3034446580220227,-1.080051722280006,-0.513476977082749,0.5591806548084586,1.9532329641957822,-0.7816006092983793,-0.08481826900905613,0.19502941761633089,-0.25156706046823335,1.2222450146936252,-1.0640739506143482,-0.15446953443359843,-0.35007328306175894,30.0
137,14.0,5.0,1.0,15.0,2.0,1.0,0.0,9.0,-0.7812600467808671,-0.15048330409480581,0.9838932900047701,-0.40280626945520687,-0.5137348686382055,-1.5961265619295222,-0.7767992681024661,0.4517900517835877,1.925353803719718,-1.080051722280006,-0.513476977082749,0.5591806548084586,1.9532329641957822,-0.7816006092983793,-0.08481826900905613,0.19502941761633089,-0.25156706046823335,1.2222450146936252,-1.0640739506143482,-0.15446953443359843,-0.35007328306175894,20.0
363,14.0,5.0,1.0,14.0,2.0,1.0,0.0,10.0,0.8188437295391601,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,-0.6256296833642726,0.5434281170182246,0.15667798581472847,-0.840341936612612,-0.5622827790710634,1.0710763732739244,-0.3732865044858428,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.5267810219057436,-0.7760450935813362,-0.25156706046823335,-0.8861825251162179,-1.0555162584704858,-0.20430035094494173,-0.20068383881127852,100.0
364,14.0,5.0,1.0,14.0,2.0,1.0,0.0,10.0,0.8188437295391601,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,-0.6256296833642726,0.5434281170182246,0.15667798581472847,-0.840341936612612,-0.4379009499315243,1.0710763732739244,-0.3732865044858428,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.5267810219057436,-0.7760450935813362,-0.25156706046823335,-0.8861825251162179,-1.0555162584704858,-0.20430035094494173,-0.20068383881127852,88.0
365,14.0,5.0,1.0,14.0,2.0,1.0,0.0,10.0,0.8188437295391601,-0.15048330409480581,-0.6902773128604895,-0.40280626945520687,-0.6256296833642726,0.5434281170182246,0.15667798581472847,-0.840341936612612,-0.31351912079198524,1.0710763732739244,-0.3732865044858428,-0.8454198452988829,-0.869413308545786,0.5787696638690344,-0.5267810219057436,-0.7760450935813362,-0.25156706046823335,-0.8861825251162179,-1.0555162584704858,-0.20430035094494173,-0.20068383881127852,76.0
